id_usina,nome_usina,ceg,tipo_usina,modalidade_operacao,agente_proprietario,estado_nome,cod_estado,subsistema_nome,cod_subsistema,cod_pais
1717,UFV BOA SORTE 06,UFV.RS.MG.049189-6.01,FOTOVOLTAICA,TIPO II-C,BOA SORTE 6,MINAS GERAIS,MG,SUDESTE,SE,BRA
1718,UFV BOA SORTE 07,UFV.RS.MG.049190-0.01,FOTOVOLTAICA,TIPO II-C,BOA SORTE 7,MINAS GERAIS,MG,SUDESTE,SE,BRA
1719,UFV BOA SORTE 08,UFV.RS.MG.049191-8.01,FOTOVOLTAICA,TIPO II-C,BOA SORTE 8,MINAS GERAIS,MG,SUDESTE,SE,BRA
1720,VAZANTE 1,UFV.RS.MG.032339-0.01,FOTOVOLTAICA,TIPO II-C,VAZANTE I,MINAS GERAIS,MG,SUDESTE,SE,BRA
1721,VAZANTE 2,UFV.RS.MG.032340-3.01,FOTOVOLTAICA,TIPO II-C,VAZANTE II,MINAS GERAIS,MG,SUDESTE,SE,BRA
1722,VAZANTE 3,UFV.RS.MG.032341-1.01,FOTOVOLTAICA,TIPO II-C,VAZANTE III,MINAS GERAIS,MG,SUDESTE,SE,BRA
1723,VISTA ALEGRE I,UFV.RS.MG.046553-4.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE I,MINAS GERAIS,MG,SUDESTE,SE,BRA
1724,VISTA ALEGRE II,UFV.RS.MG.046554-2.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE II,MINAS GERAIS,MG,SUDESTE,SE,BRA
1725,VISTA ALEGRE III,UFV.RS.MG.046555-0.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE III,MINAS GERAIS,MG,SUDESTE,SE,BRA
1726,VISTA ALEGRE IV,UFV.RS.MG.046556-9.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE IV,MINAS GERAIS,MG,SUDESTE,SE,BRA
1727,VISTA ALEGRE IX,UFV.RS.MG.046561-5.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE IX,MINAS GERAIS,MG,SUDESTE,SE,BRA
1728,VISTA ALEGRE V,UFV.RS.MG.046557-7.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE V,MINAS GERAIS,MG,SUDESTE,SE,BRA
1729,VISTA ALEGRE VI,UFV.RS.MG.046558-5.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE VI,MINAS GERAIS,MG,SUDESTE,SE,BRA
1730,VISTA ALEGRE VII,UFV.RS.MG.046559-3.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE V,MINAS GERAIS,MG,SUDESTE,SE,BRA
1731,VISTA ALEGRE VIII,UFV.RS.MG.046560-7.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE VIII,MINAS GERAIS,MG,SUDESTE,SE,BRA
1732,VISTA ALEGRE X,UFV.RS.MG.046562-3.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE X,MINAS GERAIS,MG,SUDESTE,SE,BRA
1733,VISTA ALEGRE XI,UFV.RS.MG.049655-3.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE XI,MINAS GERAIS,MG,SUDESTE,SE,BRA
1734,VISTA ALEGRE XII,UFV.RS.MG.049656-1.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE XII,MINAS GERAIS,MG,SUDESTE,SE,BRA
1735,VISTA ALEGRE XIII,UFV.RS.MG.049657-0.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE XIII,MINAS GERAIS,MG,SUDESTE,SE,BRA
1736,VISTA ALEGRE XIV,UFV.RS.MG.049658-8.01,FOTOVOLTAICA,TIPO II-C,VISTA ALEGRE XIV,MINAS GERAIS,MG,SUDESTE,SE,BRA
1737,VISTA ALEGRE XV,UFV.RS.MG.049659-6.01,FOTOVOLTAICA,TIPO II-C,UFV VISTA ALEGRE XV,MINAS GERAIS,MG,SUDESTE,SE,BRA
1738,AREADO,PCH.PH.MS.033893-1.01,HIDROELÉTRICA,TIPO II-C,AREADO,MATO GROSSO DO SUL,MS,SUDESTE,SE,BRA
1739,BANDEIRANTE,PCH.PH.MS.032163-0.01,HIDROELÉTRICA,TIPO II-C,RIO AGUA CLARA,MATO GROSSO DO SUL,MS,SUDESTE,SE,BRA
1740,INDAIÁ GRANDE,PCH.PH.MS.030078-0.01,HIDROELÉTRICA,TIPO II-C,INDAIA GRANDE,MATO GROSSO DO SUL,MS,SUDESTE,SE,BRA
1741,INDAIAZINHO,PCH.PH.MS.030079-9.01,HIDROELÉTRICA,TIPO II-C,INDAIAZINHO,MATO GROSSO DO SUL,MS,SUDESTE,SE,BRA
1742,AMANDINA,UTE.AI.MS.030115-9.01,TÉRMICA,TIPO II-C,ADECOAGRO ENERGIA,MATO GROSSO DO SUL,MS,SUDESTE,SE,BRA
1743,AMANDINA II,UTE.AI.MS.038375-9.01,TÉRMICA,TIPO II-C,ADECOAGRO ENERGIA,MATO GROSSO DO SUL,MS,SUDESTE,SE,BRA
1744,ELDORADO,UTE.AI.MS.029193-5.01,TÉRMICA,TIPO II-C,USINA ELDORADO,MATO GROSSO DO SUL,MS,SUDESTE,SE,BRA
1745,FIBRIA - MS,UTE.FL.MS.029694-5.01,TÉRMICA,TIPO II-C,VCP - MS CELULOSE SUL MT,MATO GROSSO DO SUL,MS,SUDESTE,SE,BRA
1746,FIBRIA MS-II,UTE.FL.MS.037624-8.01,TÉRMICA,TIPO II-C,VCP - MS CELULOSE SUL MT,MATO GROSSO DO SUL,MS,SUDESTE,SE,BRA
1747,IACO AGRÍCOLA,UTE.AI.MS.030269-4.01,TÉRMICA,TIPO II-C,IACO,MATO GROSSO DO SUL,MS,SUDESTE,SE,BRA
1748,SANTA LUZIA I,UTE.AI.MS.030006-3.01,TÉRMICA,TIPO II-C,UTE SANTA LUZIA I,MATO GROSSO DO SUL,MS,SUDESTE,SE,BRA
1749,UNIDADE DE BIOENERGIA COSTA RICA,UTE.AI.MS.030037-3.01,TÉRMICA,TIPO II-C,BRENCO,MATO GROSSO DO SUL,MS,SUDESTE,SE,BRA
1750,CABEÇA DE BOI,PCH.PH.MT.029733-0.01,HIDROELÉTRICA,TIPO II-C,ENEL,MATO GROSSO,MT,SUDESTE,SE,BRA
1751,CIDEZAL,PCH.PH.MT.028836-5.01,HIDROELÉTRICA,TIPO II-C,CIDEZAL,MATO GROSSO,MT,SUDESTE,SE,BRA
1752,DA FAZENDA,PCH.PH.MT.029734-8.01,HIDROELÉTRICA,TIPO II-C,ENEL,MATO GROSSO,MT,SUDESTE,SE,BRA
1753,DIVISA,PCH.PH.MT.029048-3.01,HIDROELÉTRICA,TIPO II-C,DIVISA,MATO GROSSO,MT,SUDESTE,SE,BRA
1754,ILHA COMPRIDA,PCH.PH.MT.028835-7.01,HIDROELÉTRICA,TIPO II-C,ILHA COMPRIDA,MATO GROSSO,MT,SUDESTE,SE,BRA
1755,JESUÍTA,PCH.PH.MT.028818-7.01,HIDROELÉTRICA,TIPO II-C,JESUÍTA,MATO GROSSO,MT,SUDESTE,SE,BRA
1756,PARECIS,PCH.PH.MT.028819-5.01,HIDROELÉTRICA,TIPO II-C,PCH PARECIS,MATO GROSSO,MT,SUDESTE,SE,BRA
1757,RONDON,PCH.PH.MT.002547-0.01,HIDROELÉTRICA,TIPO II-C,PCH RONDON,MATO GROSSO,MT,SUDESTE,SE,BRA
1758,SAPEZAL,PCH.PH.MT.028821-7.01,HIDROELÉTRICA,TIPO II-C,PCH SAPEZAL,MATO GROSSO,MT,SUDESTE,SE,BRA
1759,SEGREDO,PCH.PH.MT.028822-5.01,HIDROELÉTRICA,TIPO II-C,SEGREDO,MATO GROSSO,MT,SUDESTE,SE,BRA
1760,TELEGRÁFICA,PCH.PH.MT.028820-9.01,HIDROELÉTRICA,TIPO II-C,PCH TELEGRAFICA,MATO GROSSO,MT,SUDESTE,SE,BRA
1761,UNIDADE DE BIOENERGIA ALTO TAQUARI,UTE.AI.MT.030038-1.01,TÉRMICA,TIPO II-C,BRENCO,MATO GROSSO,MT,SUDESTE,SE,BRA
1762,ÁGUA VERMELHA IV,UFV.RS.SP.034206-8.01,FOTOVOLTAICA,TIPO II-C,AUREN OPERAÇÕES,SAO PAULO,SP,SUDESTE,SE,BRA
1763,ÁGUA VERMELHA V,UFV.RS.SP.034207-6.01,FOTOVOLTAICA,TIPO II-C,AUREN OPERAÇÕES,SAO PAULO,SP,SUDESTE,SE,BRA
1764,ÁGUA VERMELHA VI,UFV.RS.SP.034208-4.01,FOTOVOLTAICA,TIPO II-C,AUREN OPERAÇÕES,SAO PAULO,SP,SUDESTE,SE,BRA
1765,ÁGUA VERMELHA VII,UFV.RS.SP.046922-0.01,FOTOVOLTAICA,TIPO II-C,AUREN OPERAÇÕES,SAO PAULO,SP,SUDESTE,SE,BRA
1766,BOA HORA 1,UFV.RS.SP.034161-4.02,FOTOVOLTAICA,TIPO II-C,AUREN OPERAÇÕES,SAO PAULO,SP,SUDESTE,SE,BRA
1767,BOA HORA 2,UFV.RS.SP.034162-2.02,FOTOVOLTAICA,TIPO II-C,AUREN OPERAÇÕES,SAO PAULO,SP,SUDESTE,SE,BRA
1768,BOA HORA 3,UFV.RS.SP.034163-0.02,FOTOVOLTAICA,TIPO II-C,AUREN OPERAÇÕES,SAO PAULO,SP,SUDESTE,SE,BRA
1769,CASTILHO 1,UFV.RS.SP.034108-8.01,FOTOVOLTAICA,TIPO II-C,SOLATIO I,SAO PAULO,SP,SUDESTE,SE,BRA
1770,CASTILHO 2,UFV.RS.SP.034112-6.01,FOTOVOLTAICA,TIPO II-C,SOLATIO I,SAO PAULO,SP,SUDESTE,SE,BRA
1771,CASTILHO 3,UFV.RS.SP.034110-0.01,FOTOVOLTAICA,TIPO II-C,SOLATIO I,SAO PAULO,SP,SUDESTE,SE,BRA
1772,CASTILHO 4,UFV.RS.SP.034111-8.01,FOTOVOLTAICA,TIPO II-C,SOLATIO I,SAO PAULO,SP,SUDESTE,SE,BRA
1773,CASTILHO 5,UFV.RS.SP.034109-6.01,FOTOVOLTAICA,TIPO II-C,SOLATIO I,SAO PAULO,SP,SUDESTE,SE,BRA
1774,DRACENA 1,UFV.RS.SP.032312-8.01,FOTOVOLTAICA,TIPO II-C,DRACENA I,SAO PAULO,SP,SUDESTE,SE,BRA
1775,DRACENA 2,UFV.RS.SP.032313-6.01,FOTOVOLTAICA,TIPO II-C,DRACENA II,SAO PAULO,SP,SUDESTE,SE,BRA
1776,DRACENA 4,UFV.RS.SP.032315-2.01,FOTOVOLTAICA,TIPO II-C,DRACENA IV,SAO PAULO,SP,SUDESTE,SE,BRA
1777,GUAIMBÉ 1,UFV.RS.SP.032326-8.01,FOTOVOLTAICA,TIPO II-C,GUAIMBÊ 1,SAO PAULO,SP,SUDESTE,SE,BRA
1778,GUAIMBÉ 2,UFV.RS.SP.032327-6.01,FOTOVOLTAICA,TIPO II-C,GUAIMBÊ 2,SAO PAULO,SP,SUDESTE,SE,BRA
1779,GUAIMBÉ 3,UFV.RS.SP.032328-4.01,FOTOVOLTAICA,TIPO II-C,GUAIMBÊ 3,SAO PAULO,SP,SUDESTE,SE,BRA
1780,GUAIMBÉ 4,UFV.RS.SP.032329-2.01,FOTOVOLTAICA,TIPO II-C,GUAIMBÊ 4,SAO PAULO,SP,SUDESTE,SE,BRA
1781,GUAIMBÉ 5,UFV.RS.SP.032330-6.01,FOTOVOLTAICA,TIPO II-C,GUAIMBÊ 5,SAO PAULO,SP,SUDESTE,SE,BRA
1782,NOVO ORIENTE I,UFV.RS.SP.049335-0.01,FOTOVOLTAICA,TIPO II-C,NOVO ORIENTE I,SAO PAULO,SP,SUDESTE,SE,BRA
1783,NOVO ORIENTE II,UFV.RS.SP.049336-8.01,FOTOVOLTAICA,TIPO II-C,NOVO ORIENTE II,SAO PAULO,SP,SUDESTE,SE,BRA
1784,NOVO ORIENTE III,UFV.RS.SP.049337-6.01,FOTOVOLTAICA,TIPO II-C,NOVO ORIENTE III,SAO PAULO,SP,SUDESTE,SE,BRA
1785,NOVO ORIENTE V,UFV.RS.SP.049339-2.01,FOTOVOLTAICA,TIPO II-C,NOVO ORIENTE V,SAO PAULO,SP,SUDESTE,SE,BRA
1786,PEDRANÓPOLIS 1,UFV.RS.SP.034358-7.01,FOTOVOLTAICA,TIPO II-C,PEDRANOPOLIS,SAO PAULO,SP,SUDESTE,SE,BRA
1787,PEDRANÓPOLIS 2,UFV.RS.SP.034359-5.01,FOTOVOLTAICA,TIPO II-C,PEDRANOPOLIS,SAO PAULO,SP,SUDESTE,SE,BRA
1788,PEDRANÓPOLIS 3,UFV.RS.SP.034360-9.01,FOTOVOLTAICA,TIPO II-C,PEDRANOPOLIS,SAO PAULO,SP,SUDESTE,SE,BRA
1789,PEREIRA BARRETO I,UFV.RS.SP.034361-7.01,FOTOVOLTAICA,TIPO II-C,PEREIRA BARRETO I,SAO PAULO,SP,SUDESTE,SE,BRA
1790,PEREIRA BARRETO II,UFV.RS.SP.034362-5.01,FOTOVOLTAICA,TIPO II-C,PEREIRA BARRETO II,SAO PAULO,SP,SUDESTE,SE,BRA
1791,PEREIRA BARRETO III,UFV.RS.SP.034363-3.01,FOTOVOLTAICA,TIPO II-C,PEREIRA BARRETO III,SAO PAULO,SP,SUDESTE,SE,BRA
1792,PEREIRA BARRETO IV,UFV.RS.SP.034364-1.01,FOTOVOLTAICA,TIPO II-C,PEREIRA BARRETO IV,SAO PAULO,SP,SUDESTE,SE,BRA
1793,PEREIRA BARRETO V,UFV.RS.SP.034365-0.01,FOTOVOLTAICA,TIPO II-C,PEREIRA BARRETO V,SAO PAULO,SP,SUDESTE,SE,BRA
1794,LAVRINHAS,PCH.PH.SP.029114-5.01,HIDROELÉTRICA,TIPO II-C,LAVRINHAS,SAO PAULO,SP,SUDESTE,SE,BRA
1795,QUELUZ,PCH.PH.SP.029115-3.01,HIDROELÉTRICA,TIPO II-C,QUELUZ ENERGIA,SAO PAULO,SP,SUDESTE,SE,BRA
1796,BIOPAV II,UTE.AI.SP.030053-5.01,TÉRMICA,TIPO II-C,REVATI,SAO PAULO,SP,SUDESTE,SE,BRA
1797,BRACELL,UTE.FL.SP.043249-0.01,TÉRMICA,TIPO II-C,BRACELL SP,SAO PAULO,SP,SUDESTE,SE,BRA
1798,BVE,UTE.AI.SP.037341-9.01,TÉRMICA,TIPO II-C,BRASIL CENTRAL ENERGIA,SAO PAULO,SP,SUDESTE,SE,BRA
1799,CHAPADÃO AGROENERGIA,UTE.AI.SP.030041-1.01,TÉRMICA,TIPO II-C,REVATI,SAO PAULO,SP,SUDESTE,SE,BRA
1800,DA MATA,UTE.AI.SP.029774-7.01,TÉRMICA,TIPO II-C,DA MATA,SAO PAULO,SP,SUDESTE,SE,BRA
1801,DA MATA 2,UTE.AI.SP.035773-1.01,TÉRMICA,TIPO II-C,DA MATA,SAO PAULO,SP,SUDESTE,SE,BRA
1802,GUARANI - TANABI,UTE.AI.SP.030095-0.01,TÉRMICA,TIPO II-C,GUARANI S.A.,SAO PAULO,SP,SUDESTE,SE,BRA
1803,GUARANI TANABI 2,UTE.AI.SP.031445-5.01,TÉRMICA,TIPO II-C,GUARANI S.A.,SAO PAULO,SP,SUDESTE,SE,BRA
1804,INTERLAGOS,UTE.AI.SP.029461-6.01,TÉRMICA,TIPO II-C,UTE INTERLAGOS,SAO PAULO,SP,SUDESTE,SE,BRA
1805,IPÊ,UTE.AI.SP.030268-6.01,TÉRMICA,TIPO II-C,BRASIL CENTRAL ENERGIA,SAO PAULO,SP,SUDESTE,SE,BRA
1806,LWARCEL,UTE.FL.SP.028620-6.01,TÉRMICA,TIPO II-C,BRACELL SP,SAO PAULO,SP,SUDESTE,SE,BRA
1807,MERIDIANO I,UTE.AI.SP.030303-8.01,TÉRMICA,TIPO II-C,COFCO,SAO PAULO,SP,SUDESTE,SE,BRA
1808,MERIDIANO II,UTE.AI.SP.030271-6.01,TÉRMICA,TIPO II-C,COFCO,SAO PAULO,SP,SUDESTE,SE,BRA
1809,PIONEIROS II,UTE.AI.SP.029642-2.01,TÉRMICA,TIPO II-C,UTE PIONEIROS II,SAO PAULO,SP,SUDESTE,SE,BRA
1810,RIO VERMELHO,UTE.AI.SP.030543-0.01,TÉRMICA,TIPO II-C,VITERRA,SAO PAULO,SP,SUDESTE,SE,BRA
1811,RIO VERMELHO 2,UTE.AI.SP.031793-4.01,TÉRMICA,TIPO II-C,VITERRA,SAO PAULO,SP,SUDESTE,SE,BRA
1812,RIO VERMELHO 3,UTE.AI.SP.035093-1.01,TÉRMICA,TIPO II-C,VITERRA,SAO PAULO,SP,SUDESTE,SE,BRA
1813,SEBASTIANÓPOLIS I,UTE.AI.SP.029775-5.01,TÉRMICA,TIPO II-C,COFCO,SAO PAULO,SP,SUDESTE,SE,BRA
1814,SEBASTIANÓPOLIS II,UTE.AI.SP.030004-7.01,TÉRMICA,TIPO II-C,COFCO,SAO PAULO,SP,SUDESTE,SE,BRA
1815,VIRALCOOL CASTILHO,UTE.AI.SP.030445-0.01,TÉRMICA,TIPO II-C,VIRALCOOL,SAO PAULO,SP,SUDESTE,SE,BRA
1816,VIRALCOOL CASTILHO 2,UTE.AI.SP.040784-4.01,TÉRMICA,TIPO II-C,VIRALCOOL,SAO PAULO,SP,SUDESTE,SE,BRA
1817,KLABIN CELULOSE,UTE.FL.PR.031098-0.01,TÉRMICA,TIPO II-C,KLABIN,PARANA,PR,SUL,S,BRA
1817,KLABIN CELULOSE,UTE.FL.PR.031098-0.01,TÉRMICA,TIPO II-C,KLABIN,PARANA,PR,SUDESTE,SE,BRA
1818,PUMA II,UTE.FL.PR.045824-4.01,TÉRMICA,TIPO II-C,KLABIN,PARANA,PR,SUL,S,BRA
1818,PUMA II,UTE.FL.PR.045824-4.01,TÉRMICA,TIPO II-C,KLABIN,PARANA,PR,SUDESTE,SE,BRA
1819,ATLÂNTICA I,EOL.CV.RS.030457-3.01,EOLIELÉTRICA,TIPO II-C,ATLANTICA I,RIO GRANDE DO SUL,RS,SUL,S,BRA
1820,ATLÂNTICA II,EOL.CV.RS.030462-0.01,EOLIELÉTRICA,TIPO II-C,ATLANTICA II,RIO GRANDE DO SUL,RS,SUL,S,BRA
1821,ATLÂNTICA IV,EOL.CV.RS.030461-1.01,EOLIELÉTRICA,TIPO II-C,ATLANTICA IV,RIO GRANDE DO SUL,RS,SUL,S,BRA
1822,ATLÂNTICA V,EOL.CV.RS.030480-8.01,EOLIELÉTRICA,TIPO II-C,ATLANTICA V,RIO GRANDE DO SUL,RS,SUL,S,BRA
1823,AURA MANGUEIRA IV,EOL.CV.RS.031700-4.01,EOLIELÉTRICA,TIPO II-C,AURA MANGUEIRA IV,RIO GRANDE DO SUL,RS,SUL,S,BRA
1824,AURA MANGUEIRA VI,EOL.CV.RS.031696-2.01,EOLIELÉTRICA,TIPO II-C,AURA MANGUEIRA VI,RIO GRANDE DO SUL,RS,SUL,S,BRA
1825,AURA MANGUEIRA VII,EOL.CV.RS.031805-1.01,EOLIELÉTRICA,TIPO II-C,AURA MANGUEIRA VII,RIO GRANDE DO SUL,RS,SUL,S,BRA
1826,AURA MANGUEIRA XI,EOL.CV.RS.031719-5.01,EOLIELÉTRICA,TIPO II-C,AURA MANGUEIRA XI,RIO GRANDE DO SUL,RS,SUL,S,BRA
1827,AURA MANGUEIRA XII,EOL.CV.RS.031653-9.01,EOLIELÉTRICA,TIPO II-C,AURA MANGUEIRA XII,RIO GRANDE DO SUL,RS,SUL,S,BRA
1828,AURA MANGUEIRA XIII,EOL.CV.RS.031646-6.01,EOLIELÉTRICA,TIPO II-C,AURA MANGUEIRA XIII,RIO GRANDE DO SUL,RS,SUL,S,BRA
1829,AURA MANGUEIRA XV,EOL.CV.RS.031647-4.01,EOLIELÉTRICA,TIPO II-C,AURA MANGUEIRA XV,RIO GRANDE DO SUL,RS,SUL,S,BRA
1830,AURA MANGUEIRA XVII,EOL.CV.RS.031705-5.01,EOLIELÉTRICA,TIPO II-C,AURA MANGUEIRA XVII,RIO GRANDE DO SUL,RS,SUL,S,BRA
1831,AURA MIRIM II,EOL.CV.RS.031806-0.01,EOLIELÉTRICA,TIPO II-C,AURA MIRIM II,RIO GRANDE DO SUL,RS,SUL,S,BRA
1832,AURA MIRIM IV,EOL.CV.RS.031663-6.01,EOLIELÉTRICA,TIPO II-C,AURA MIRIM IV,RIO GRANDE DO SUL,RS,SUL,S,BRA
1833,AURA MIRIM VI,EOL.CV.RS.031701-2.01,EOLIELÉTRICA,TIPO II-C,AURA MIRIM VI,RIO GRANDE DO SUL,RS,SUL,S,BRA
1834,AURA MIRIM VIII,EOL.CV.RS.031699-7.01,EOLIELÉTRICA,TIPO II-C,AURA MIRIM VIII,RIO GRANDE DO SUL,RS,SUL,S,BRA
1835,CAPÃO DO INGLÊS,EOL.CV.RS.031510-9.01,EOLIELÉTRICA,TIPO II-C,CGT ELETROSUL,RIO GRANDE DO SUL,RS,SUL,S,BRA
1836,CERRO CHATO I,EOL.CV.RS.030348-8.01,EOLIELÉTRICA,TIPO II-C,CERRO CHATO 1,RIO GRANDE DO SUL,RS,SUL,S,BRA
1837,CERRO CHATO II,EOL.CV.RS.030349-6.01,EOLIELÉTRICA,TIPO II-C,CERRO CHATO 2,RIO GRANDE DO SUL,RS,SUL,S,BRA
1838,CERRO CHATO III,EOL.CV.RS.030350-0.01,EOLIELÉTRICA,TIPO II-C,CERRO CHATO 3,RIO GRANDE DO SUL,RS,SUL,S,BRA
1839,CERRO CHATO IV,EOL.CV.RS.030784-0.01,EOLIELÉTRICA,TIPO II-C,CERRO CHATO 4,RIO GRANDE DO SUL,RS,SUL,S,BRA
1840,CERRO CHATO V,EOL.CV.RS.030786-6.01,EOLIELÉTRICA,TIPO II-C,CERRO CHATO 5,RIO GRANDE DO SUL,RS,SUL,S,BRA
1841,CERRO CHATO VI,EOL.CV.RS.030756-4.01,EOLIELÉTRICA,TIPO II-C,CERRO CHATO 6,RIO GRANDE DO SUL,RS,SUL,S,BRA
1842,CERRO DOS TRINDADE,EOL.CV.RS.030762-9.01,EOLIELÉTRICA,TIPO II-C,CERRO DOS TRINDADE,RIO GRANDE DO SUL,RS,SUL,S,BRA
1843,CHUÍ 09,EOL.CV.RS.031517-6.01,EOLIELÉTRICA,TIPO II-C,CHUÍ IX,RIO GRANDE DO SUL,RS,SUL,S,BRA
1844,CHUÍ I,EOL.CV.RS.030767-0.01,EOLIELÉTRICA,TIPO II-C,CHUI I,RIO GRANDE DO SUL,RS,SUL,S,BRA
1845,CHUÍ II,EOL.CV.RS.030790-4.01,EOLIELÉTRICA,TIPO II-C,CHUI II,RIO GRANDE DO SUL,RS,SUL,S,BRA
1846,CHUÍ IV,EOL.CV.RS.030754-8.01,EOLIELÉTRICA,TIPO II-C,CHUI IV,RIO GRANDE DO SUL,RS,SUL,S,BRA
1847,CHUÍ V,EOL.CV.RS.030760-2.01,EOLIELÉTRICA,TIPO II-C,CHUI V,RIO GRANDE DO SUL,RS,SUL,S,BRA
1848,CORREDOR DO SENANDES II,EOL.CV.RS.030842-0.01,EOLIELÉTRICA,TIPO II-C,CORREDOR II,RIO GRANDE DO SUL,RS,SUL,S,BRA
1849,CORREDOR DO SENANDES III,EOL.CV.RS.030819-6.01,EOLIELÉTRICA,TIPO II-C,CORREDOR III,RIO GRANDE DO SUL,RS,SUL,S,BRA
1850,CORREDOR DO SENANDES IV,EOL.CV.RS.030840-4.01,EOLIELÉTRICA,TIPO II-C,CORREDOR IV,RIO GRANDE DO SUL,RS,SUL,S,BRA
1851,COXILHA NEGRA 2,EOL.CV.RS.032236-9.01,EOLIELÉTRICA,TIPO II-C,CGT ELETROSUL,RIO GRANDE DO SUL,RS,SUL,S,BRA
1852,COXILHA NEGRA 3,EOL.CV.RS.032237-7.01,EOLIELÉTRICA,TIPO II-C,CGT ELETROSUL,RIO GRANDE DO SUL,RS,SUL,S,BRA
1853,COXILHA NEGRA 4,EOL.CV.RS.033807-9.01,EOLIELÉTRICA,TIPO II-C,CGT ELETROSUL,RIO GRANDE DO SUL,RS,SUL,S,BRA
1854,COXILHA SECA,EOL.CV.RS.031487-0.01,EOLIELÉTRICA,TIPO II-C,CGT ELETROSUL,RIO GRANDE DO SUL,RS,SUL,S,BRA
1855,GALPÕES,EOL.CV.RS.031477-3.01,EOLIELÉTRICA,TIPO II-C,CGT ELETROSUL,RIO GRANDE DO SUL,RS,SUL,S,BRA
1856,IBIRAPUITÃ I,EOL.CV.RS.030750-5.01,EOLIELÉTRICA,TIPO II-C,IBIRAPUITÃ,RIO GRANDE DO SUL,RS,SUL,S,BRA
1857,MINUANO I,EOL.CV.RS.030844-7.01,EOLIELÉTRICA,TIPO II-C,CHUI VI,RIO GRANDE DO SUL,RS,SUL,S,BRA
1858,MINUANO II,EOL.CV.RS.030791-2.01,EOLIELÉTRICA,TIPO II-C,CHUI VII,RIO GRANDE DO SUL,RS,SUL,S,BRA
1859,OSÓRIO 2,EOL.CV.RS.030286-4.01,EOLIELÉTRICA,TIPO II-C,VENTOS DO LITORAL,RIO GRANDE DO SUL,RS,SUL,S,BRA
1860,OSÓRIO 3,EOL.CV.RS.030449-2.01,EOLIELÉTRICA,TIPO II-C,VENTOS DO LITORAL,RIO GRANDE DO SUL,RS,SUL,S,BRA
1861,PARQUE EÓLICO DE OSÓRIO,EOL.CV.RS.028810-1.01,EOLIELÉTRICA,TIPO II-C,VENTOS DO SUL,RIO GRANDE DO SUL,RS,SUL,S,BRA
1862,PARQUE EÓLICO DOS ÍNDIOS,EOL.CV.RS.028864-0.01,EOLIELÉTRICA,TIPO II-C,VENTOS DO SUL,RIO GRANDE DO SUL,RS,SUL,S,BRA
1863,PARQUE EÓLICO DOS ÍNDIOS 2,EOL.CV.RS.030734-3.01,EOLIELÉTRICA,TIPO II-C,VENTOS DOS ÍNDIOS,RIO GRANDE DO SUL,RS,SUL,S,BRA
1864,PARQUE EÓLICO DOS ÍNDIOS 3,EOL.CV.RS.030894-3.01,EOLIELÉTRICA,TIPO II-C,VENTOS DOS ÍNDIOS,RIO GRANDE DO SUL,RS,SUL,S,BRA
1865,PONTAL 2 A,EOL.CV.RS.031509-5.01,EOLIELÉTRICA,TIPO II-C,ENERPLAN IV,RIO GRANDE DO SUL,RS,SUL,S,BRA
1866,PONTAL 2 B,EOL.CV.RS.030460-3.01,EOLIELÉTRICA,TIPO II-C,FORÇA DOS VENTOS,RIO GRANDE DO SUL,RS,SUL,S,BRA
1867,PONTAL 3 B,EOL.CV.RS.030901-0.01,EOLIELÉTRICA,TIPO II-C,ENERPLAN III,RIO GRANDE DO SUL,RS,SUL,S,BRA
1868,REB CASSINO I,EOL.CV.RS.030469-7.01,EOLIELÉTRICA,TIPO II-C,VENTO ENERGIAS,RIO GRANDE DO SUL,RS,SUL,S,BRA
1869,REB CASSINO II,EOL.CV.RS.030477-8.01,EOLIELÉTRICA,TIPO II-C,VENTO ENERGIAS,RIO GRANDE DO SUL,RS,SUL,S,BRA
1870,REB CASSINO III,EOL.CV.RS.030468-9.01,EOLIELÉTRICA,TIPO II-C,VENTO ENERGIAS,RIO GRANDE DO SUL,RS,SUL,S,BRA
1871,SANGRADOURO,EOL.CV.RS.028811-0.01,EOLIELÉTRICA,TIPO II-C,VENTOS DO SUL,RIO GRANDE DO SUL,RS,SUL,S,BRA
1872,SANGRADOURO 2,EOL.CV.RS.030381-0.01,EOLIELÉTRICA,TIPO II-C,VENTOS DA LAGOA,RIO GRANDE DO SUL,RS,SUL,S,BRA
1873,SANGRADOURO 3,EOL.CV.RS.030330-5.01,EOLIELÉTRICA,TIPO II-C,VENTOS DA LAGOA,RIO GRANDE DO SUL,RS,SUL,S,BRA
